CODIGO MUNICIPIO;LATITUDE;LONGITUDE
355580;-20.24;-50.64
211260;-3.2;-43.4
355590;-21.78;-49.28
522160;-14.52;-49.14
522170;-15.49;-49.68
317047;-16.06;-46.25
150815;-3.71;-53.73
421890;-28.01;-49.59
231380;-3.62;-39.5
317050;-20.35;-42.73
130430;-2.53;-57.75
293270;-14.59;-39.28
221120;-7.22;-44.55
317052;-16.13;-45.74
130440;-3.13;-58.15
432240;-29.75;-57.08
231390;-3.31;-40.55
110170;-11.12;-62.37
421895;-27.95;-49.87
355600;-21.2;-49.29
421900;-28.51;-49.32
522180;-17.46;-48.2
293280;-12.08;-41.09
432250;-28.51;-50.93
510835;-15.29;-59.06
110175;-9.86;-62.18
110180;-10.44;-62.13
432253;-29.6;-52.68
432254;-29.39;-51.25
432252;-29.78;-52.18
330610;-22.24;-43.7
293290;-13.36;-39.07
221130;-6.4;-41.74
293300;-11.41;-39.46
355610;-20.42;-50.08
355620;-22.97;-46.99
355630;-21.22;-50.86
522185;-16.06;-47.97
432255;-28.47;-51.84
421910;-26.86;-52.15
421915;-27.48;-50.97
355635;-22.88;-46.41
317057;-19.6;-42.29
320503;-20.67;-41
421917;-27;-51.74
317060;-20.32;-46.36
211270;-3.54;-43.91
317065;-15.4;-42.3
355640;-21.83;-46.89
355645;-23.6;-47.02
317070;-21.55;-45.43
522190;-17.04;-49.63
317075;-18.37;-46.03
231395;-4.19;-40.47
330615;-20.93;-41.86
251710;-6.77;-36.99
241470;-6.34;-35.37
231400;-6.78;-39.29
221135;-9.23;-42.96
317080;-17.59;-44.73
293305;-11.6;-40.13
293310;-11.52;-40.31
510840;-15.64;-56.13
221140;-6.54;-42.24
293315;-11.25;-40.94
355650;-23.21;-46.82
293317;-12.97;-39.39
317090;-15.7;-44.02
330620;-22.4;-43.66
317100;-17.98;-46.9
432260;-29.6;-52.19
320506;-20.34;-41.13
241475;-6.32;-38.48
412853;-24.24;-50.24
261600;-8.57;-36.87
510850;-12.3;-55.31
432270;-29.71;-52.5
355660;-22.21;-49.81
293320;-12.96;-38.6
241480;-6.04;-35.42
412855;-25.05;-53.87
221150;-7.6;-41.48
432280;-28.93;-51.54
261610;-7.92;-38.97
317103;-15.58;-43.6
412860;-25.88;-52.9
293325;-17.22;-40.09
317107;-17.39;-42.73
317110;-19.66;-48.3
317115;-20.03;-42.26
261618;-7.77;-35.84
261620;-7.9;-35.98
317120;-19.69;-43.92
432285;-29.06;-51.85
432290;-27.56;-52.02
432300;-30.08;-51.02
211280;-3.22;-45
320510;-20.38;-40.49
522200;-16.74;-48.51
261630;-7.65;-35.32
432310;-27.16;-53.4
500840;-22.4;-54.43
522205;-17.73;-49.8
317130;-20.75;-42.88
241490;-5.99;-37.94
270940;-9.37;-36.24
231410;-3.56;-41.09
432320;-28.55;-52.74
421920;-27.39;-49.35
421930;-27;-51.15
317140;-20.86;-42.24
251720;-6.5;-38.25
150820;-0.85;-48.14
510550;-15;-59.95
522220;-15.03;-47.05
241500;-6.31;-35.07
432330;-28.86;-51.53
432335;-28.1;-52.14
432340;-28.53;-52.15
221160;-7.13;-40.93
432345;-30.34;-53.88
211285;-5.18;-48.13
320515;-18.61;-40.61
522230;-15.45;-48.88
510860;-10.01;-51.11
320517;-18.99;-40.38
320520;-20.32;-40.29
110030;-12.74;-60.14
355670;-23.03;-46.97
355680;-20.87;-48.29
317160;-16.8;-42.34
317170;-22.33;-45.09
317180;-18.82;-42.7
317190;-18.47;-42.3
412865;-25.38;-52.19
317200;-21.01;-42.84
150830;-1.19;-46.13
432350;-27.36;-53.49
355690;-21.17;-48.62
432360;-28.8;-51.79
432370;-27.29;-53.7
250550;-6.73;-37.56
421935;-26.88;-49.83
320530;-20.31;-40.33
355695;-20.19;-50.48
293330;-14.86;-40.83
432375;-28.35;-54.49
261640;-8.11;-35.29
160080;-0.93;-52.42
211290;-3.46;-44.87
150835;-2.88;-52
412870;-26.27;-52.78
211300;-4.28;-45.25
317210;-21.77;-42.53
330630;-22.52;-44.1
355700;-23.54;-47.43
355710;-20.42;-49.97
293340;-12.28;-41.16
221170;-7.23;-41.9
172208;-6.84;-47.96
293345;-12.11;-43.88
412850;-23.87;-49.8
317220;-22.53;-45.36
293350;-13.68;-39.47
432377;-29.41;-51.76
421940;-26.92;-49.79
172210;-6.41;-48.53
412880;-23.73;-53.49
432380;-29.8;-50.04
421950;-26.87;-52.4
120070;-10.65;-68.5
421960;-27.06;-52.34
421970;-26.96;-52.53
261650;-8.8;-35.62
150840;-7.09;-49.94
293360;-10.82;-42.73
251740;-8.07;-37.09
355715;-21.05;-50.05
211400;-3.24;-45.82
421985;-27.45;-51.55
220672;-5.35;-42.81
150475;-2.68;-54.65
422000;-28.8;-49.24
421265;-28.39;-48.87
431454;-29.1;-51.45
500627;-19.02;-53.01
